0,228241920471
0,220386981964
0,222172021866
0,2198138237
0,222003936768
0,227573871613
0,223681926727
0,219755887985
0,224895954132
0,223659992218
0,219760894775
0,226983070374
0,21946811676
0,222514867783
0,220643043518
0,222001075745
0,226881980896
0,219506025314
0,226672887802
0,219752788544
0,22048997879
0,220112800598
0,225558042526
0,222499847412
0,222918987274
0,224931001663
0,219326972961
0,224584102631
0,224465847015
0,224660873413
0,224929094315
0,229896068573
0,224197149277
0,294271945953
0,312872886658
0,26149892807
0,322297096252
0,319071054459
0,26602602005
0,26823592186
0,312997817993
0,268948078156
0,314321994781
0,223810911179
0,228657007217
0,225441932678
0,221664905548
0,225798130035
0,223757982254
0,219462871552
0,221441030502
0,232136011124
0,219860076904
0,221596002579
0,220207929611
0,224123001099
0,22305393219
0,230134963989
0,222157001495
0,222215175629
0,222174882889
0,223221063614
0,22293305397
0,219143152237
0,218577861786
0,222195863724
0,220020055771
0,219784021378
0,220795154572
0,219783067703
0,219571828842
0,221301078796
0,219367027283
0,223686933517
0,219427108765
0,222378015518
0,219389915466
0,223581075668
0,219975948334
0,222390890121
0,219400882721
0,220227956772
0,218871831894
0,22457408905
0,541887998581
0,220332860947
0,228739976883
0,226720094681
0,227782964706
0,221733093262
0,220829963684
0,219614982605
0,219408035278
0,2195789814
0,220762014389
0,220314025879
0,218882799149
0,221189022064
0,22261595726
0,219954013824
0,221484899521
0,221789121628
0,224067926407
0,222012042999
0,220599889755
0,221815824509
0,219059944153
0,225416898727
0,219904899597
0,237425088882
0,23123383522
0,219220876694
0,225542783737
0,227063894272
0,219857931137
0,218406915665
0,223994970322
0,220165967941
0,22190284729
0,220597028732
0,224753141403
0,2329890728
0,221354961395
0,226517915726
0,228970050812
0,220086097717
0,222732067108
0,219213962555
0,219903945923
0,226479053497
0,219701051712
0,220448970795
0,222342014313
0,222420930862
0,21954703331
0,220706939697
0,222040891647
0,219300031662
0,223032951355
0,219987154007
0,232334852219
0,21963095665
0,220832824707
0,218476057053
0,224769115448
0,221327066422
0,219624042511
0,218425989151
0,222864866257
0,220602035522
0,223761081696
0,229732036591
0,220510005951
0,221133947372
0,220975875854
0,225208997726
0,219230890274
0,222517967224
0,218274831772
0,219290971756
0,218811035156
0,226360082626
0,219256877899
0,220178127289
0,219069957733
0,218855857849
0,219694852829
0,218924045563
0,220365047455
0,225696086884
0,223737001419
0,222280979156
0,219372034073
0,218326091766
0,221116065979
0,221911907196
0,219624996185
0,22026014328
0,219280958176
0,219360113144
0,221328020096
0,222903966904
0,22105717659
0,219950914383
0,22119307518
0,219197034836
0,223644971848
0,219805002213
0,229163885117
0,229809045792
0,225251913071
0,220552921295
0,220480203629
0,223598957062
0,219760894775
0,219475030899
0,218852043152
0,226190805435
0,219811916351
0,220694065094
